ticker,as_of,book_value_per_share,earnings_per_share,return_on_equity
VLO,2019-02-28,51.8827786738155,7.320054945054944,0.1444859428198146
VLO,2019-05-07,51.071148249841556,1.3943820224719101,0.027136816695588345
VLO,2019-08-06,51.507777058993526,3.65,0.07153509799328492
VLO,2019-11-07,51.39865963438909,4.401470588235293,0.08659135943191414
VLO,2020-02-26,53.26416446281494,5.856043956043956,0.11139081072117811
VLO,2020-04-29,46.21551380675107,-18.412222222222223,-0.3984095814315536
VLO,2020-07-31,48.67356455791884,-2.9845303867403317,-0.060760397148684676
VLO,2020-10-28,47.13954954821672,-3.502930402930403,-0.0738641268215216
VLO,2021-02-23,46.01739515300228,-3.5,-0.07558108611244083
VLO,2021-04-30,43.548764102294555,-7.094943820224718,-0.16219263025874697
VLO,2021-07-29,43.17511841236692,-2.7172222222222224,-0.062265908761858
VLO,2021-10-27,42.745786714300806,-0.26838235294117646,-0.006066092321570422
VLO,2022-02-22,45.02769740888934,2.276236263736264,0.05059983424063728
VLO,2022-04-28,46.11900340727325,9.063483146067414,0.1972008317269318
VLO,2022-07-28,53.22481863368284,27.881944444444443,0.5413467499642329
VLO,2022-10-26,56.83703488327364,28.099632352941175,0.5153426204819277
VLO,2023-02-23,63.480929354554924,29.129807692307693,0.4906273218314303
VLO,2023-04-27,69.08943016112919,34.03932584269663,0.5035891447097621
VLO,2023-07-27,73.20473811444576,27.881944444444443,0.39306775151616746
VLO,2023-10-26,76.29541941217826,28.47536764705882,0.3943334937439846
VLO,2024-02-22,79.24040185669291,24.99848901098901,0.3362663014507697
VLO,2024-04-25,79.68589670913883,15.208333333333332,0.1937739059241918
VLO,2024-07-25,79.41494839281552,13.047237569060773,0.16842436011771952
VLO,2024-10-30,79.76682980293698,10.24139194139194,0.13177776433627222
VLTO,2023-10-26,4.214372716199756,3.4883763837638373,0.8291384936970757
VLTO,2024-02-28,5.612824675324675,3.419368131868132,0.6083188322884635
VLTO,2024-04-24,6.004862236628849,3.110795454545454,0.5149674886516992
VLTO,2024-07-26,6.742209631728045,3.201396648044693,0.4736699148933316
VLTO,2024-10-24,7.9045307443365695,3.312037037037037,0.4192539520072785
VMC,2016-02-25,33.44688072567807,1.6645604395604394,0.04979238171376671
VMC,2016-11-02,34.04129726624795,2.8344322344322346,0.08384156831082543
VMC,2017-02-24,34.55123584128639,3.15,0.09174263571859098
VMC,2017-05-10,34.19068687510399,1.3943820224719101,0.04075123038658931
VMC,2017-08-04,34.816683184421365,2.5347222222222223,0.07272869105087586
VMC,2017-11-03,35.41804189566151,2.777757352941176,0.07837543032544061
VMC,2018-02-27,37.55095825398265,4.552472527472528,0.12132211483379843
VMC,2018-05-04,37.13969309849573,1.6404494382022472,0.04422229600735408
VMC,2018-08-01,37.95800949587202,3.2444444444444445,0.08587934515522287
VMC,2018-10-31,38.969964784732475,3.9720588235294114,0.10216863087696847
VMC,2019-02-26,39.48712830709916,3.9107142857142856,0.09941028051134082
VMC,2019-05-03,39.503660965101574,1.9685393258426964,0.04975783459545326
VMC,2019-07-29,40.6216923414328,3.994722222222222,0.09847626305868376
VMC,2019-11-07,41.875625236116356,4.830882352941177,0.11538902378517375
VMC,2020-02-26,42.47045803083757,4.68282967032967,0.11016980218927191
VMC,2020-05-06,42.212484803636556,1.825,0.043714743409716476
VMC,2020-08-05,43.52076317895595,4.113812154696133,0.09451973449332737
VMC,2020-11-06,44.7578178084467,4.7463369963369955,0.10598855677386776
VMC,2021-02-25,45.48379063660237,4.41,0.09697162756975311
VMC,2021-05-05,46.25400259301694,4.962359550561797,0.10734550112496222
VMC,2021-08-05,47.43147319073245,5.434444444444445,0.11469740368911574
VMC,2021-11-05,48.42429768507355,5.381066176470587,0.11127402857846239
VMC,2022-02-25,49.32177844762622,5.063873626373626,0.10277201789806832
VMC,2022-05-05,49.47554552294959,2.829775280898876,0.057257181583717204
VMC,2022-08-05,50.572610985703534,4.258333333333334,0.08420537974108075
VMC,2022-11-03,51.58540255831452,4.602757352941176,0.08929506061508284
VMC,2023-02-24,52.1339352896915,4.341895604395605,0.08330417669966785
VMC,2023-05-05,52.49361382419234,3.732022471910112,0.07084767464505404
VMC,2023-08-04,54.19563581640331,6.529444444444445,0.12086260517035514
VMC,2023-10-27,55.98645598194131,7.112132352941176,0.1272909877603166
VMC,2024-02-22,56.64950794852385,7.039285714285714,0.1250452650217463
VMC,2024-05-02,56.6281179138322,3.163333333333333,0.055594115719050645
VMC,2024-08-07,58.32929598788797,6.251381215469614,0.10745921961012271
VMC,2024-10-30,59.56850870552611,6.243772893772893,0.10503636237528725
VNO,2016-02-16,35.51652757722073,3.619917582417582,0.11385028572130808
VNO,2016-05-02,34.56528773418282,-2.473888888888889,-0.058300610942833286
VNO,2016-08-01,34.92169384731471,1.1292817679558012,0.04496301191385125
VNO,2016-10-31,33.41811475581842,1.2166666666666666,0.050722332709453644
VNO,2017-02-13,36.48062952389496,4.36,0.13146546381911828
VNO,2017-05-01,36.13383955831128,1.0252808988764044,0.038292180066245796
VNO,2017-07-31,36.50507038441602,1.7438888888888888,0.05745850310209631
VNO,2017-10-30,24.073786296484414,0.9527573529411764,0.05374717293868947
VNO,2018-02-12,22.831687100490402,0.8523351648351648,0.05257239843831852
VNO,2018-04-30,22.92743900525452,-0.36910112359550556,0.009105054756756136
VNO,2018-07-30,22.507995079026212,0.993611111111111,0.06333936002854408
VNO,2018-10-29,23.007061078688274,2.0128676470588234,0.10327429806162583
VNO,2019-02-11,23.43516574829974,2.0255494505494505,0.10104519505544894
VNO,2019-04-29,23.296063653264035,3.8960674157303363,0.17905257305755523
VNO,2019-07-29,35.9542436914962,27.43583333333333,0.7704782579430822
VNO,2019-10-28,37.07131307366258,20.423897058823528,0.5580374799386785
VNO,2020-02-18,35.24887366291871,16.274587912087913,0.46889053949127213
VNO,2020-05-04,35.77427741346622,0.12166666666666666,0.010377008733311845
VNO,2020-08-03,33.98576085933089,-2.0367403314917127,-0.052064390101540015
VNO,2020-11-02,33.82205803911463,-0.9760073260073259,-0.02108699369259222
VNO,2021-02-16,34.141825191533464,-1.83,-0.04546089066946999
VNO,2021-05-03,33.102229237523304,0.08202247191011235,0.01329746395578863
VNO,2021-08-02,32.79568911285775,0.5475,0.02745570790966738
VNO,2021-11-01,32.83739403174182,0.6306985294117646,0.03167730977834226
VNO,2022-02-14,32.52779386459282,0.531456043956044,0.02829902538060969
VNO,2022-05-02,32.25589562388794,0.5741573033707865,0.027854463089759612
VNO,2022-08-01,33.355844255013366,0.8111111111111111,0.03422118434525382
VNO,2022-10-31,33.56353506767952,0.5904411764705882,0.027357462643351173
VNO,2023-02-13,30.436352537759515,-2.135851648351648,-0.05949779173442159
VNO,2023-05-01,29.662360629811406,0.12303370786516853,0.014913289379246544
VNO,2023-07-31,30.097305782596013,0.5475,0.029207446284672443
VNO,2023-10-30,30.531333475086264,0.7380514705882353,0.03486610386386617
VNO,2024-02-12,28.93557255261566,0.23063186813186815,0.019201777049843438
VNO,2024-05-06,29.079103663281636,-0.20277777777777778,0.004755446761051656
VNO,2024-08-05,29.533550526509828,0.2823204419889503,0.02053169197581642
VNO,2024-11-04,27.684133204306733,0.05347985347985348,0.01359249236551691
VNT,2021-02-25,1.1145592549018262,2.03,1.8210862619808306
VNT,2021-05-07,1.5661071145093852,2.1659340659340662,1.3810064320847522
VNT,2021-08-06,2.045515266390887,2.065659340659341,1.0059397910338577
VNT,2021-11-05,2.783843156407264,2.37985347985348,0.8540184847027175
VNT,2022-02-24,3.3688347671077943,2.4467032967032964,0.7266794444369458
VNT,2022-05-06,3.404923622662588,6.123888888888889,1.8509668004377964
VNT,2022-08-05,3.1467037994100795,3.508839779005525,1.1450007911628768
VNT,2022-11-04,3.1475991391667635,2.777757352941176,0.900184525851362
VNT,2023-02-17,3.6955128205128207,2.506868131868132,0.6980094926755811
VNT,2023-05-05,4.089331619537275,2.1735955056179774,0.5336681340686235
VNT,2023-08-03,4.505174644243208,2.3522222222222218,0.5243399537369386
VNT,2023-11-02,4.919041450777202,2.343542435424354,0.4800473218688737
VNT,2024-02-15,5.770576798444589,2.436675824175824,0.42445579465458166
VNT,2024-05-02,6.370633893919793,3.6914772727272727,0.5761083266413757
VNT,2024-08-01,6.606631989596879,2.7324022346368717,0.415206240972851
VNT,2024-10-31,6.860742705570292,2.6225925925925924,0.39029397655919984
VRSK,2016-02-24,8.09804429017466,3.078434065934066,0.37096746477083076
VRSK,2017-02-21,7.982469146175114,3.51,0.44371059741819274
VRSK,2017-10-31,10.166745692052737,2.8448529411764705,0.281202961574442
VRSK,2018-02-20,11.677659480201624,3.3692307692307693,0.2890957723070531
VRSK,2019-02-19,12.627888165919693,3.639972527472527,0.289937593074365
VRSK,2020-02-18,13.856204516401915,2.7575549450549453,0.19954705812587978
VRSK,2020-08-04,13.38971638032101,4.355801104972376,0.3249909044539867
VRSK,2020-11-04,14.877286898994061,4.4120879120879115,0.29624521323195585
VRSK,2021-02-23,16.571926046831102,4.38,0.2641390556667408
VRSK,2021-05-04,16.965334017716085,4.265168539325843,0.25086145855032005
VRSK,2021-08-03,17.004647650886202,4.035277777777778,0.23757440025825716
VRSK,2021-11-02,16.816273722149983,4.347794117647059,0.2591970005287703
VRSK,2022-02-22,17.423269058224644,4.131318681318682,0.23718452681704946
VRSK,2022-05-03,16.734525863535147,12.918539325842694,0.7800865877707029
VRSK,2022-08-02,14.861260756847695,8.942499999999999,0.6064623873841952
VRSK,2022-11-01,12.681550679869472,7.5549632352941165,0.6023422943838168
VRSK,2023-02-28,11.307609273147161,6.056593406593406,0.5468019232810863
VRSK,2023-05-03,0.4731875634769183,1.5174157303370785,3.375632433142782
VRSK,2023-08-02,2.0277078413986516,3.4675,1.7463718820861678
VRSK,2023-11-01,2.652359716487649,4.012316176470589,1.5377017517019809
VRSK,2024-02-21,2.163162022042635,4.201510989010989,1.98802729528536
VRSK,2024-05-01,1.9763955203055554,6.205,3.155917788802268
VRSK,2024-07-31,3.0204839633781164,7.441160220994475,2.4730337179636974
VRSK,2024-10-30,2.118860656940865,7.005860805860806,3.3371357169755034
VRT,2020-05-07,1.0106217133765072,-4.542222222222223,-3.285745371765257
VRT,2020-08-05,1.0684759241452737,-1.7140883977900552,-1.3947638983576567
VRT,2020-11-05,1.1318110601447655,-1.1498168498168497,-0.9298185448306513
VRT,2021-03-01,1.9539529511987284,-0.6,-0.2747269190483316
VRT,2021-04-30,1.4972606708197946,-1.07,-0.6391329818394845
VRT,2021-05-03,2.0730161993115606,0.36910112359550556,0.1784075998044848
VRT,2021-08-02,2.1107959849407747,0.24333333333333332,0.11288153825467258
VRT,2021-11-01,2.228938029241931,0.37573529411764706,0.16669287035165342
VRT,2022-03-01,3.772466723068907,0.34093406593406594,0.08459375850220176
VRT,2022-05-02,3.867369888788368,0.08202247191011235,0.02397328282910236
VRT,2022-08-03,3.5880648524100875,0.1622222222222222,0.04320485314788784
VRT,2022-10-31,3.360484479649771,0.1744485294117647,0.052952086051056835
VRT,2023-02-27,3.8209302375437004,0.20054945054945056,0.05327029583219332
VRT,2023-04-28,4.0903780584672385,0.5331460674157303,0.13301942020501198
VRT,2023-08-02,4.359226570410583,0.7097222222222221,0.16326417787427375
VRT,2023-10-27,4.494306524700949,0.8051470588235293,0.17820124724141362
VRT,2024-02-23,5.277524115186635,1.2133241758241757,0.2290258999028665
VRT,2024-04-26,3.7259738395777497,-0.0811111111111111,-0.017172224614452256
VRT,2024-07-26,4.0987635178120545,0.9276243093922653,0.22585635359116024
VRT,2024-10-25,4.8333143073381315,1.2434065934065934,0.2571231859427261
VRTX,2016-02-16,3.816244339610607,-2.316346153846154,-0.5934914631150775
VRTX,2016-05-03,3.870321293657902,-0.6894444444444444,-0.17640846088288772
VRTX,2016-08-01,3.961802269654726,-0.8671270718232045,-0.21813890982530992
VRTX,2016-10-31,4.118656110813381,-0.7888278388278387,-0.1897716381596696
VRTX,2017-02-23,4.657992717751772,-0.46,-0.09688201960604609
VRTX,2017-04-28,6.026770756853184,4.142134831460674,0.6773817056496297
VRTX,2017-07-28,6.664567637553766,2.19,0.3224404391143757
VRTX,2017-10-30,7.088227334143343,0.8856617647058823,0.1219731118729779
VRTX,2018-02-15,8.010077275894169,1.062912087912088,0.13024282374157337
VRTX,2018-04-27,9.420787512776473,3.4039325842696626,0.35913970792926014
VRTX,2018-07-26,10.539069760903516,3.3458333333333328,0.315254936993021
VRTX,2018-10-25,11.369299980941339,2.8851102941176467,0.25228827375458796
VRTX,2019-02-13,17.381206789789527,8.262637362637363,0.4740835319818965
VRTX,2020-10-30,31.261667191956153,10.829670329670328,0.34642793913218733
VRTX,2021-04-30,34.695702568104814,10.334831460674156,0.2982766036374192
VRTX,2021-07-30,35.49169863457783,5.6372222222222215,0.15877151464793623
VRTX,2021-11-03,37.19939423744955,8.158823529411764,0.22133422564199845
VRTX,2022-02-09,39.68892590079892,9.114972527472528,0.2325281525405288
VRTX,2022-05-06,42.67632461851378,12.262359550561797,0.28655600001236187
VRTX,2022-08-05,46.610463903262776,12.470833333333333,0.26722112819653354
VRTX,2022-10-28,50.76881522485604,13.123897058823527,0.2577929743227186
VRTX,2023-02-10,54.13257021974118,13.005631868131868,0.23943061904780336
VRTX,2023-05-02,56.04564247954857,11.155056179775281,0.19885716705825343
VRTX,2023-08-02,60.01024513313506,12.714166666666666,0.21175388812038629
VRTX,2023-11-07,64.04567178428539,13.808272058823528,0.21541711314146317
VRTX,2024-02-15,68.22167648968546,14.088598901098901,0.20645400309685535
VRTX,2024-05-07,71.80359789119508,17.276666666666664,0.24044778497885802
VRTX,2024-08-02,57.26288302568536,-19.48011049723757,-0.34040197205862627
VRTX,2024-11-05,60.64609419990601,-7.5005494505494505,-0.12390667803983735
VST,2018-08-06,16.141135525795303,-0.8313888888888888,-0.047723760846309284
VST,2018-11-02,16.553304614896955,0.3488970588235294,0.02108969555199148
VST,2019-05-03,16.116119890161826,1.845505617977528,0.11824100576483393
VST,2019-08-02,16.599223361316856,2.3522222222222218,0.14905603351327035
VST,2019-11-05,15.974302300616065,1.9189338235294116,0.1195183219591738
VST,2020-02-28,16.31952189373971,1.8851648351648351,0.11691788548177541
VST,2020-05-05,16.247378490291748,0.44611111111111107,0.028617831541218636
VST,2020-08-05,16.482103255172017,0.9074585635359117,0.05557094811457917
VST,2020-11-04,17.27232636113843,1.8183150183150183,0.10529400332811038
VST,2021-02-26,17.107907763415266,1.3,0.07597658583203919
VST,2021-05-04,12.66958304406356,-17.26573033707865,-1.3735402468226192
VST,2021-08-05,12.59356682303665,-8.374722222222221,-0.6694737034598786
VST,2021-11-05,12.508513498203001,-5.555514705882352,-0.44463610493899347
VST,2022-02-25,17.67530240100553,-2.69739010989011,-0.1540827403208298
VST,2022-05-06,16.640263279783767,-2.9528089887640445,-0.16011235955056177
VST,2022-08-05,12.812493740186722,-7.948888888888888,-0.6205180514342234
VST,2022-11-04,13.767620210759919,-3.395036764705882,-0.23583221805382848
VST,2023-03-01,12.577135982932042,-3.268956043956044,-0.25099365139144825
VST,2023-05-09,13.735690594751151,7.0539325842696625,0.5511796564619162
VST,2023-08-09,14.498456849075344,5.900833333333333,0.44460512948103914
VST,2023-11-07,15.205170705808698,5.6091911764705875,0.40871522510202773
VST,2024-02-29,15.099997320867255,3.639972527472527,0.2820994249767568
VST,2024-05-10,16.218665880187544,-0.9733333333333333,-0.025096259625962597
VST,2024-08-09,16.197816199588605,1.3511049723756907,0.11898258774533678
VST,2024-11-08,15.969244098750893,8.008608058608058,0.5450207453515669
VZ,2016-02-23,4.379650610655197,4.392032967032967,1.004826708433367
VZ,2016-04-28,4.931692689220414,4.2988888888888885,0.8694943264410507
VZ,2016-07-29,5.08892639697714,2.480386740331492,0.48722868411128134
VZ,2016-10-26,5.392439021711803,2.8344322344322346,0.5249944220967284
VZ,2017-02-21,5.894918150601929,3.22,0.5462300266311585
VZ,2017-04-27,6.137468257357731,3.4859550561797747,0.565118680532587
VZ,2017-08-03,6.5600205443144946,3.8730555555555553,0.5919434998692127
VZ,2017-10-26,6.974240133335764,3.75735294117647,0.5391984567894853
VZ,2018-02-23,10.954075666401705,7.390247252747253,0.675446887348559
VZ,2018-05-01,12.668516720748418,4.552247191011236,0.35609144601343073
VZ,2018-07-31,12.966078155284785,4.258333333333334,0.32796443200082953
VZ,2018-10-30,13.573764526278289,4.414889705882353,0.3251241637204385
VZ,2019-02-15,13.240414445804449,3.7703296703296703,0.2846035339181016
VZ,2019-04-26,13.89363533691988,5.003370786516854,0.3591516521507878
VZ,2019-08-08,14.011193255936426,4.400277777777777,0.31410311721630685
VZ,2019-10-30,14.582965878334104,4.589338235294117,0.3152753963702472
VZ,2020-02-21,15.192715082696807,4.672802197802198,0.30743894046591586
VZ,2020-04-27,14.899243224268394,4.055555555555555,0.27338311013071365
VZ,2020-07-28,15.493515071131736,4.315469613259669,0.2785516904588265
VZ,2020-10-27,16.077448723875367,4.265018315018315,0.26553032617965733
VZ,2021-02-25,16.73985322829592,4.3,0.2569725141471301
VZ,2021-04-27,17.55599339021716,5.2084269662921345,0.2959480656883585
VZ,2021-07-28,18.142486798196618,5.414166666666667,0.2981787937420859
VZ,2021-10-26,18.957945137348737,5.649448529411764,0.2983735825102506
VZ,2022-02-11,19.819793945408467,5.334615384615385,0.26593291023879967
VZ,2022-04-27,20.28148244569379,4.4702247191011235,0.22052416868113567
VZ,2022-07-28,20.800698794900704,4.724722222222222,0.22699541981625845
VZ,2022-10-25,21.139728362102783,4.68327205882353,0.22186592922200923
VZ,2023-02-10,22.01561362232797,5.073901098901098,0.2305181056681657
VZ,2023-04-27,22.411796118284382,4.798314606741572,0.21367681391584584
VZ,2023-07-28,22.954586622467627,4.603055555555556,0.2008193842844938
VZ,2023-10-26,23.56936345434838,4.562499999999999,0.19391686741909744
VZ,2024-02-09,22.31040002085802,2.7675824175824175,0.12415811035732356
VZ,2024-04-25,22.74179217239867,4.420555555555556,0.19496967037865015
VZ,2024-07-25,23.17105040305883,4.396132596685083,0.19010245455578928
VZ,2024-10-25,23.201109489465438,3.957509157509157,0.17112863178104606
WAB,2016-02-19,18.50695847230282,4.151373626373626,0.23518562342243346
WAB,2016-04-28,18.606926101594272,4.177222222222222,0.22777774132750178
WAB,2016-07-28,19.11392265726487,4.093646408839779,0.21616746931322683
WAB,2016-11-07,19.391079499828592,3.9307692307692306,0.20675410185066398
WAB,2017-02-28,23.11728596628203,3.37,0.13820950989062897
WAB,2017-05-04,24.52224506496793,3.1578651685393258,0.12886081012740505
WAB,2017-08-03,26.742427416076165,3.082222222222222,0.11526982869192426
WAB,2017-11-01,28.309519097697738,2.9924632352941174,0.10532693586887225
WAB,2018-02-26,29.248575551381865,2.7475274725274725,0.09362543816681568
WAB,2018-05-04,30.85523541042613,3.773033707865168,0.12205641124416389
WAB,2018-07-31,29.64402262689005,3.65,0.12262133917571956
WAB,2018-10-30,29.96854905236317,3.636580882352941,0.12075152576634227
WAB,2019-02-27,29.655152940829673,3.0684065934065936,0.10322539727303419
WAB,2019-05-09,59.50122099822132,-0.1640449438202247,-0.001893116872326534
WAB,2019-08-01,52.086290891595766,1.3383333333333334,0.020638864290132022
WAB,2019-11-01,50.58732244470138,1.5700367647058822,0.02643302123043846
WAB,2020-02-24,51.93814248346888,1.9152472527472526,0.032902880276455326
WAB,2020-05-06,51.302874543397294,2.3522222222222218,0.04636440000819521
WAB,2020-07-29,51.73725696269049,2.0972375690607734,0.040636263690385074
WAB,2020-10-29,52.63741460851288,2.286263736263736,0.04357928141733511
WAB,2021-02-19,53.58549497088406,2.18,0.0409393122116515
WAB,2021-04-29,53.700899947061934,2.4196629213483143,0.045441812692583024
WAB,2021-07-29,54.46772486772487,2.5347222222222223,0.04672335336579974
WAB,2021-10-27,54.37152034261242,2.61672794117647,0.048594524452949164
WAB,2022-02-17,54.903121636167924,2.9681318681318682,0.05485079570953504
WAB,2022-04-27,54.942591580098416,3.2808988764044944,0.06080877855809902
WAB,2022-08-05,54.45299615173172,3.4675,0.06448763250883392
WAB,2022-11-01,54.32105552501374,3.488970588235294,0.064508459491478
WAB,2023-02-15,55.75055187637969,3.4695054945054946,0.06283300445347564
WAB,2023-04-26,56.090100111234705,3.8550561797752803,0.06872482772835393
WAB,2023-07-27,56.88442211055276,4.055555555555555,0.07165292500981547
WAB,2023-10-25,57.654941373534335,4.481985294117647,0.07797279283590251
WAB,2024-02-14,58.98200224971878,4.552472527472528,0.07792876999990568
WAB,2024-04-24,59.17420814479638,6.245555555555556,0.10543979268888465
WAB,2024-07-24,59.66400911161731,6.4127071823204425,0.10797922521155258
WAB,2024-10-23,59.62769051774287,6.43095238095238,0.11009023496828374
WBD,2023-02-24,19.38065843621399,-3.830494505494505,-0.1569434122518314
WBD,2023-05-05,19.087027914614122,-1.8044943820224717,-0.09428985554876773
WBD,2023-08-03,18.650800164136232,-1.9263888888888887,-0.10301282427371487
WBD,2023-11-08,18.365053322395408,-1.5029411764705882,-0.08170034999303692
WBD,2024-02-23,18.542845428454285,-1.2835164835164836,-0.06930942183894026
WBD,2024-05-09,18.02817476521029,-1.6222222222222222,-0.08873336202275524
WBD,2024-08-07,14.012647898816809,-9.03425414364641,-0.6430492025586971
WBD,2024-11-07,14.31484502446982,-5.909523809523809,-0.41203103639001076
WCG,2016-02-12,39.17863553618081,2.69739010989011,0.06881086858521332
WCG,2016-05-04,39.93312585553632,3.4066666666666663,0.08514578185225008
WCG,2016-08-03,42.16149306623705,5.868232044198895,0.1389474344795902
WCG,2016-11-01,43.86509733969665,5.963003663003662,0.13570213477568463
WCG,2017-02-13,45.15522132729801,5.47,0.12104394780260987
WCG,2017-05-04,46.384933134400555,6.2337078651685385,0.13374309152373312
WCG,2017-08-04,48.35779203035368,6.448333333333333,0.1332192434966212
WCG,2017-10-31,52.4212570780997,9.447058823529412,0.1800027352159686
WCG,2018-02-16,54.27982506475082,8.423076923076923,0.15505716404669523
WCG,2018-05-01,55.91551091222791,9.350561797752807,0.16667370111210092
WCG,2018-07-31,59.68421979295279,11.497499999999999,0.19223627797114828
WCG,2018-10-30,83.2818690705136,11.272058823529411,0.12376511783360278
WCG,2019-02-12,84.81150213591967,9.425824175824177,0.10401137777317022
WCG,2019-04-30,87.29635464362752,12.385393258426966,0.14139873209135326
WCG,2019-07-30,91.49519260172333,13.504999999999999,0.14721685167886805
WCG,2019-10-30,96.51781629573469,15.364889705882351,0.1589382355363692
WDC,2016-02-10,41.19396551724138,4.65828729281768,0.11267665886044595
WDC,2016-05-09,41.24034334763949,3.5158088235294116,0.08490814371330799
WDC,2016-08-29,39.24295774647887,1.015564738292011,0.0218334081052789
WDC,2017-02-07,37.263888888888886,-0.9276243093922653,-0.024615287990890054
WDC,2017-05-08,37.90721649484536,0.5501838235294116,0.01423295045513446
WDC,2017-08-29,38.83673469387755,1.387603305785124,0.03496123032262143
WDC,2017-11-07,40.877966101694916,9.368333333333332,0.2290267296901346
WDC,2018-02-06,37.95286195286195,-0.9679558011049724,-0.025403973665739973
WDC,2018-05-08,37.792642140468224,-0.3623161764705882,-0.009619013534617386
WDC,2018-08-24,38.95608108108108,2.282506887052342,0.05886037709344054
WDC,2018-11-06,39.3598615916955,7.097222222222221,0.18218803418803417
WDC,2019-02-05,37.49828178694158,0.16132596685082873,0.004435281346705336
WDC,2019-05-07,34.86006825938566,-2.563051470588235,-0.07317846611916745
WDC,2019-08-27,33.7864406779661,-2.594214876033058,-0.07606644626993597
WDC,2019-11-12,32.100671140939596,-3.4994845360824742,-0.10856749958508549
WDC,2020-02-11,31.367892976588628,-2.7180851063829783,-0.08590660892487291
WDC,2020-05-08,30.81,-1.753046594982079,-0.05633246820125819
WDC,2020-08-28,31.625827814569536,-0.8286486486486486,-0.025821549745746165
WDC,2021-02-09,32.12091503267974,0.02016574585635359,0.0004103315872693782
WDC,2021-05-06,32.51307189542484,0.8722426470588235,0.026840932875311144
WDC,2021-08-27,34.80844155844156,2.7048209366391185,0.07700059844958133
WDC,2021-11-04,36.530546623794216,7.989444444444444,0.21775274085810128
WDC,2022-02-03,38.3961661341853,7.6024861878453045,0.19699272454118086
WDC,2022-05-04,38.287539936102235,5.152941176470588,0.13425836163904814
WDC,2022-08-25,38.7968253968254,4.836501377410468,0.12341579762784693
WDC,2022-11-02,38.07232704402516,0.365,0.009044354505657885
WDC,2023-02-03,37.97805642633229,-2.6618784530386743,-0.06974368562783453
WDC,2023-05-10,36.284375,-4.213602941176471,-0.11453230202596927
WDC,2023-08-22,33.68633540372671,-5.4699724517906345,-0.15814505845264246
WDC,2023-11-07,31.212962962962962,-8.800555555555555,-0.2747014294032983
WDC,2024-02-12,30.883435582822084,-6.23121546961326,-0.19468717692069618
WDC,2024-04-30,31.04601226993865,-3.65,-0.11097521460911208
WDC,2024-08-20,31.53935860058309,-2.6243801652892564,-0.07417236958909929
WDC,2024-10-31,33.65028901734104,5.677777777777777,0.17172454598375753
WEC,2016-02-26,27.512366373438795,2.3664835164835165,0.07392565121517823
WFM,2016-02-26,9.945121951219512,1.5454954954954956,0.15826525483177845
WFM,2016-05-13,10.113916256157635,1.6846153846153846,0.17037037037037037
WFM,2016-08-05,9.990589711417817,1.6614695340501793,0.17210490482379884
WFM,2016-11-18,10.128809299403079,1.5585399449035815,0.1581245001332978
WFM,2017-02-16,10.335949764521192,0.9864864864864865,0.09489288802776044
WFM,2017-05-19,10.536386449184441,1.1417948717948718,0.10810604499202296
WFM,2017-08-04,10.802874101843175,1.2297491039426522,0.11349714235962115
WHR,2016-02-16,61.5974025974026,9.977335164835164,0.1655389202827533
WHR,2016-04-26,62.60526315789474,7.8677777777777775,0.12785484096959504
WHR,2016-07-22,64.96,12.361602209944751,0.19453818867992997
WHR,2016-10-25,66.72,12.38058608058608,0.18916734744072872
WHR,2017-02-13,64.5,11.67,0.18604651162790697
WHR,2017-04-25,65.08108108108108,8.407303370786515,0.1302890178804733
WHR,2017-07-27,64.8082191780822,9.327777777777776,0.1465863453815261
WHR,2017-10-24,66.0,11.218382352941175,0.1745163027332145
WHR,2018-02-13,59.12676056338028,4.793131868131868,0.08360208157730786
WHR,2018-04-24,60.40845070422535,5.372471910112359,0.08988240102064071
WHR,2018-07-24,36.89230769230769,-16.283055555555553,-0.47607960337318134
WHR,2018-10-25,36.875,-6.95110294117647,-0.20071815802592222
WHR,2019-02-12,35.796875,-2.7274725274725276,-0.08009722708544183
WHR,2019-04-23,44.476190476190474,30.184269662921345,0.6893751654115439
WHR,2019-07-23,43.63492063492063,17.073888888888888,0.396851380299907
WHR,2019-10-23,48.06349206349206,18.840441176470584,0.39707825005827957
WHR,2020-02-11,50.714285714285715,18.6510989010989,0.3715971039914702
WHR,2020-05-01,49.354838709677416,9.814444444444444,0.20145243282498185
WHR,2020-07-23,48.67741935483871,6.00939226519337,0.12495011514705506
WHR,2020-10-22,54.37096774193548,12.474175824175823,0.23162440249358077
WHR,2021-02-11,60.301587301587304,17.24,0.2845485654119505
WHR,2021-04-22,67.01587301587301,28.174719101123593,0.42060315415772914
WHR,2021-07-22,78.58730158730158,32.647222222222226,0.4153033057294822
WHR,2021-10-22,81.37704918032787,31.763051470588234,0.4014381487889273
WHR,2022-02-10,82.13559322033899,28.80892857142857,0.36894311837564003
WHR,2022-04-26,80.26315789473684,22.023033707865167,0.28057960336464666
WHR,2022-07-26,73.38181818181818,-2.0277777777777777,-0.029140513159343684
WHR,2022-10-21,77.37037037037037,2.039705882352941,0.027300741981809474
WHR,2023-02-10,43.25925925925926,-27.25467032967033,-0.6520432692307692
WHR,2023-04-25,37.472727272727276,-13.410674157303369,-0.3561868624917543
WHR,2023-07-25,36.69090909090909,-3.4675,-0.0944554564475278
